siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,indiceRepetitionDernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
005712062,00016,00571206200016,O,,NN,,,2024-03-22T15:40:57,true,1,,8,,,,RUE,DES FUSILLES,80150,CRECY-EN-PONTHIEU,,,80222,,,,,,,,,,,,,,,,,,,,,,,F,,,,,55.72,NAP,N,
005712211,00019,00571221100019,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.42,NAP,N,
005712252,00013,00571225200013,O,,NN,,,2024-03-30T04:09:30,true,1,,16,,,,ROUTE,NATIONALE,80132,LE TITRE,,,80763,,,,,807630025_B,613796.0327048323,7010749.980419669,,,,,,,,,,,,,,,1989-09-30,F,,,,,67.05,NAP,N,
005712260,00016,00571226000016,O,,NN,,,2024-03-30T02:55:31,true,1,,29,,,,RUE,SAINT DENIS,80490,HALLENCOURT,,,80406,,,,,804060560_B,619431.8812221193,6988475.398160182,,,,,,,,,,,,,,,1990-12-31,F,,,,,67.07,NAP,N,
005712633,00014,00571263300014,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80140,LE TRANSLAY,,,80767,,,,,,,,,,,,,,,,,,,,,,1995-05-01,F,,,,,55.4A,NAF1993,N,
005712658,00029,00571265800029,O,,NN,,,2024-03-30T15:22:35,true,1,,61,,,,RUE,DE LA REPUBLIQUE,80490,HALLENCOURT,,,80406,,,,,804060500_B,619140.9193601147,6988780.947475425,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N,
005712732,00014,00571273200014,O,,NN,,,2024-04-25T09:40:08,true,1,,,,,,RUE,GRANDE,80220,GAMACHES,,,80373,,,,,,,,,,,,,,,,,,,,,,,F,,,,,64.24,NAP,N,
005712880,00011,00571288000011,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,HAM,DE WADICOURT,80150,DOMPIERRE-SUR-AUTHIE,,,80248,,,,,,,,,,,,,,,,,,,,,,1997-04-14,F,,,,,01.4A,NAF1993,N,
005712898,00013,00571289800013,O,,NN,,,2024-03-30T05:53:17,true,1,,,,,,RUE,DU MARECHAL FOCH,80860,NOYELLES-SUR-MER,,,80600,,,,,806000120_B,607577.335683493,7010467.360419024,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,
005713052,00024,00571305200024,O,,NN,,,2024-03-30T18:54:50,true,1,,,,,,RUE,PAUL BIGNON,76260,EU,,,76255,,,,,762550710_B,586651.8594506129,6995419.726416317,,,,,,,,,,,,,,,1984-12-25,F,,,,,63.05,NAP,N,
005713060,00019,00571306000019,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80220,BUIGNY-LES-GAMACHES,,,80148,,,,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,
005713078,00011,00571307800011,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80220,BUIGNY-LES-GAMACHES,,,80148,,,,,,,,,,,,,,,,,,,,,,,F,,,,,22.02,NAP,N,
005713128,00014,00571312800014,O,,NN,,,2024-03-30T04:46:22,true,1,,61,,,,RUE,DE LA PORTE DU PONT,80550,LE CROTOY,,,80228,,,,,802280880_C,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.40,NAP,N,
005713185,00014,00571318500014,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80120,QUEND,,,80649,,,,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.04,NAP,N,
005713235,00017,00571323500017,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80120,VILLERS-SUR-AUTHIE,,,80806,,,,,,,,,,,,,,,,,,,,,,,F,,,,,64.46,NAP,N,
005713276,00011,00571327600011,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80150,DOMPIERRE-SUR-AUTHIE,,,80248,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,01.80,NAP,N,
005713466,00018,00571346600018,O,,NN,,,2024-03-30T00:53:30,true,1,,13,,,,CHAUSSEE,DU BOIS,80100,ABBEVILLE,,,80001,,,,,800010210_B,616677.7995364675,7001692.15860734,,,,,,,,,,,,,,,1996-07-17,F,,,,,52.4R,NAF1993,O,
005713508,00017,00571350800017,O,1957-01-01,NN,,,2024-03-30T16:42:38,true,2,RATTACHEMENT MAIRIE,,,,,PLACE,MAX LEJEUNE,80100,ABBEVILLE,,,80001,,,,,800010970_B,616476.2845787175,7001470.406790731,,,,,,,,,,,,,,,1995-12-25,F,,,,,52.6E,NAF1993,N,
005713532,00017,00571353200017,O,,NN,,,2024-04-25T09:31:56,true,1,,,,,,RUE,PRINCIPALE,80150,LAMOTTE-BULEUX,,,80462,,,,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,67.05,NAP,N,
005713557,00014,00571355700014,O,,NN,,,2024-03-30T09:43:25,true,1,,30,,,,RUE,DU MARECHAL FOCH,80100,ABBEVILLE,,,80001,,,,,800011260_B,616529.9671289054,7001366.271866235,,,,,,,,,,,,,,,1991-06-30,F,,,,,64.45,NAP,N,
005713573,00011,00571357300011,O,,NN,,,2024-04-25T09:41:05,true,1,,,,,,RUE,DE LA GARE,80270,ALLERY,,,80019,,,,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,62.11,NAP,N,
005713722,00014,00571372200014,O,,NN,,,2024-03-30T12:19:43,true,1,,,,,,PLACE,MAX LEJEUNE,80100,ABBEVILLE,,,80001,,,,,800010970_B,616476.2845787175,7001470.406790731,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N,
005713797,00016,00571379700016,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80132,CAOURS,,,80171,,,,,,,,,,,,,,,,,,,,,,1992-06-30,F,,,,,15.7A,NAF1993,N,
005713854,00015,00571385400015,O,,NN,,,2024-03-30T04:39:48,true,1,,,,,,RUE,SAINTES MARIES,80100,ABBEVILLE,,,80001,,,,,800012030_B,616190.5357351252,7001549.023823116,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N,
005713904,00018,00571390400018,O,,NN,,,2024-03-30T16:46:54,true,1,,,,,,RUE,DE LA MALADRERIE,80150,YVRENCH,,,80832,,,,,808320045_B,628598.0458858156,7009770.225555046,,,,,,,,,,,,,,,,F,,,,,67.07,NAP,N,
005714050,00019,00571405000019,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80150,ESTREES-LES-CRECY,,,80290,,,,,,,,,,,,,,,,,,,,,,1988-06-08,F,,,,,67.05,NAP,N,
005714142,00014,00571414200014,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,RUE,D HULEUX,80132,BUIGNY L'ABBE,,,80147,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.44,NAP,N,
005714167,00011,00571416700011,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80580,LIERCOURT,,,80476,,,,,,,,,,,,,,,,,,,,,,,F,,,,,57.05,NAP,N,
005714191,00011,00571419100011,O,,NN,,,2024-03-30T03:40:12,true,1,,,,,,AVENUE,DE LA PLAGE,80120,FORT-MAHON-PLAGE,,,80333,,,,,803330520_B,597390.5905668397,7027818.509479887,,,,,,,,,,,,,,,,F,,,,,63.05,NAP,N,
005714209,00011,00571420900011,O,,NN,,,2024-03-30T06:11:37,true,1,,706,,,,RUE,DE QUEND,80120,FORT-MAHON-PLAGE,,,80333,,,,,803330540_B,598338.1219320965,7027251.105085522,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N,
005714217,00014,00571421700014,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,HAM,MONCHAUX,80120,QUEND,,,80649,,,,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.72,NAP,N,
005714233,00011,00571423300011,O,,NN,,,2024-03-30T02:13:02,true,1,,,,,,,PETIT CHEMIN,80120,ARGOULES,,,80025,,,,,80025B024_C,,,,,,,,,,,,,,,,,1990-02-16,F,,,,,64.42,NAP,N,
005714241,00022,00571424100022,O,,NN,,,2024-03-30T12:25:51,true,1,,2,,,,RESIDENCE,DES ETANGS,80132,MAREUIL-CAUBERT,,,80512,,,,,805120085_B,615022.1217022061,6998316.352058895,,,,,,,,,,,,,,,1997-06-30,F,,,,,60.2E,NAF1993,N,
005714290,00011,00571429000011,O,,NN,,,2024-04-25T09:33:06,true,1,,,,,,RUE,DE LA MAIRIE,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,,,,,F,,,,,64.42,NAP,N,
005714423,00018,00571442300018,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80150,GUESCHART,,,80396,,,,,,,,,,,,,,,,,,,,,,1987-04-30,F,,,,,62.11,NAP,N,
005720057,00016,00572005700016,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,BD,DE LA REPUBLIQUE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.21,NAP,N,
005720065,00019,00572006500019,O,,NN,,,2024-03-22T15:40:57,true,1,,15,,,,RUE,SAINT VULFRAN,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,1990-05-31,F,,,,,64.12,NAP,N,
005720073,00013,00572007300013,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80370,DOMLEGER-LONGVILLERS,,,80245,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,57.01,NAP,N,
005720099,00018,00572009900018,O,1900-01-01,NN,,,2024-03-22T15:40:57,true,5,,3,,,,AV,DE LA CHAPELLE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,2009-10-30,F,,,,,08.11Z,NAFRev2,O,
005720164,00028,00572016400028,O,1983-09-28,22,2023,,2025-12-22T09:20:06,true,4,,236,,238,,ROUTE,D'AMIENS,80100,ABBEVILLE,,,80001,,,,,800010050_B,618540.64,7000637.06,,,,,,,,,,,,,,,2008-01-01,A,,,,,86.10Z,NAFRev2,O,86.10Y
005720180,00016,00572018000016,O,1900-01-01,NN,,,2024-03-30T04:11:08,true,4,,54,,,,RUE,DE L'ISLE,80100,ABBEVILLE,,,80001,,,,,800010990_B,616268.3224508871,7001027.151967239,,,,,,,,,,,,,,,1991-12-25,F,,,,,55.60,NAP,N,
005720206,00019,00572020600019,O,1900-01-01,NN,,,2024-03-22T15:40:57,true,4,HAMEAU HOCQUELUS,340,,,,CHS,DES CHASSE MAREES,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,,,,,,,,,,,,,,,,,,2003-07-11,F,,,,,20.5A,NAFRev1,O,
005720222,00016,00572022200016,O,1957-01-01,NN,,,2024-03-22T15:40:57,true,7,ZONE INDUTRIELLE,,,,,RTE,DE DOULLENS,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,2013-08-31,F,,,,,16.23Z,NAFRev2,N,
005720222,00024,00572022200024,O,1993-07-01,NN,,,2024-03-22T15:40:57,false,3,,13,,,,BD,DES PRES,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,20.3Z,NAF1993,O,
005720230,00019,00572023000019,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80270,ALLERY,,,80019,,,,,,,,,,,,,,,,,,,,,,,F,,,,,55.60,NAP,N,
005720255,00016,00572025500016,O,,NN,,,2024-03-30T03:58:00,true,1,,,,,,RUE,DE LA PLAGE,80550,LE CROTOY,,,80228,,,,,802280860_B,601568.4917003118,7013944.161934553,,,,,,,,,,,,,,,1989-06-23,F,,,,,67.06,NAP,N,
005720271,00013,00572027100013,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,AV,DE LA PLAGE,80120,FORT-MAHON-PLAGE,,,80333,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.12,NAP,N,
005720313,00013,00572031300013,O,1957-01-01,NN,,,2024-03-22T15:40:57,false,5,CHALET DES DUNES,,,,,,,80120,SAINT-QUENTIN-EN-TOURMONT,,,80713,,,,,,,,,,,,,,,,,,,,,,2010-01-08,F,,,,,68.32A,NAFRev2,O,
005720313,00021,00572031300021,O,2010-01-08,NN,,,2024-03-30T07:38:25,false,2,,9,,,,RUE,DU BOUT D'AMONT,80120,SAINT-QUENTIN-EN-TOURMONT,,,80713,,,,,807130002_B,599140.0680251279,7022333.552127821,,,,,,,,,,,,,,,2016-06-18,F,,,,,68.32A,NAFRev2,O,
005720313,00039,00572031300039,O,2016-06-18,01,2023,,2025-12-06T05:01:01,false,3,,6,,,,RUE,DU BOUT D'AMONT,80120,SAINT-QUENTIN-EN-TOURMONT,,,80713,,,,,807130002_B,599006.1064986276,7022241.379300177,,,,,,,,,,,,,,,2025-09-03,F,,,,,02.10Z,NAFRev2,N,02.10Y
005720313,00047,00572031300047,O,2025-09-03,NN,,,2025-10-14T13:31:57,true,1,,11,B,,,RUE,DU BOUT D'AMONT,80120,SAINT-QUENTIN-EN-TOURMONT,,,80713,,,,,807130002_C,,,,,,,,,,,,,,,,,2025-09-03,A,,,,,02.10Z,NAFRev2,O,02.10Y
005720354,00017,00572035400017,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,RUE,ARISTIDE BRIAND,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,,,,,,,,,,,,,,,,,,1988-11-03,F,,,,,21.11,NAP,N,
005720362,00010,00572036200010,O,1957-01-01,NN,,,2024-03-30T08:44:53,false,8,,22,,,,CHEMIN,DE CRAVAILLEUX,30126,TAVEL,,,30326,,,,,303260045_B,836562.7478222473,6325007.264367563,,,,,,,,,,,,,,,2018-12-30,F,,,,,47.61Z,NAFRev2,N,
005720362,00044,00572036200044,O,1972-11-23,NN,,,2024-03-30T09:31:03,false,4,,8,,,,PL,CLEMENCEAU,80100,ABBEVILLE,,,80001,,,,,800010490_C,,,,,,,,,,,,,,,,,2002-05-27,F,,,,,63.1E,NAF1993,N,
005720362,00051,00572036200051,O,2018-12-30,NN,,,2024-03-30T09:11:32,true,2,,22,,,,CHEMIN,DE CRAVAILLEUX,30126,TAVEL,,,30326,,,,,303260045_B,836562.7478222473,6325007.264367563,,,,,,,,,,,,,,,2023-11-30,F,,,,,68.20B,NAFRev2,N,
005720388,00015,00572038800015,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,CHS,DE ROUVROY,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,65.03,NAP,N,
005720412,00021,00572041200021,O,,NN,,,2024-03-22T15:40:57,true,1,,84,,,,RUE,DU CAPITAINE GUY DATH,80550,LE CROTOY,,,80228,,,,,,,,,,,,,,,,,,,,,,1987-05-20,F,,,,,00.98,NAP,N,
005720537,00017,00572053700017,O,1957-01-01,NN,,,2024-03-22T15:40:57,false,4,,56,,,,BD,DE LA PORTELETTE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,2002-12-25,F,,,,,28.7L,NAF1993,O,
005720537,00025,00572053700025,O,2001-01-23,NN,,,2024-03-22T15:40:57,true,5,,,,,,RUE,VENTOSE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,2009-08-10,F,,,,,25.99A,NAFRev2,O,
005720552,00016,00572055200016,O,1957-01-01,NN,,,2024-03-22T15:40:57,false,4,,,,,,CHE,DE NESLETTE,80220,BOUTTENCOURT,,,80126,,,,,,,,,,,,,,,,,,,,,,1998-10-12,F,,,,,29.5N,NAF1993,O,
005720552,00024,00572055200024,O,1900-01-01,NN,,,2024-03-22T15:40:57,false,4,,,,,,,,76340,BLANGY-SUR-BRESLE,,,76101,,,,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,29.5N,NAF1993,N,
005720552,00032,00572055200032,O,1998-10-12,12,2023,,2025-12-06T04:28:13,true,5,ZONE INDUSTRIELLE,,,,,,VALLEE MAZIN,80220,BOUTTENCOURT,,,80126,,,,,80126B035_C,,,,,,,,,,,,,,,,,2008-12-31,A,,,,,25.73A,NAFRev2,O,25.63Y
005720586,00014,00572058600014,O,,NN,,,2024-03-22T15:40:57,true,1,,10,,,,AV,VASSEUR,80120,QUEND,,,80649,,,,,,,,,,,,,,,,,,,,,,1987-08-01,F,,,,,81.11,NAP,N,
005720594,00026,00572059400026,O,1900-01-01,NN,,,2024-03-30T19:19:10,false,6,,78,,,,BD,VAUBAN,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,2012-12-01,F,,,,,49.41A,NAFRev2,O,
005720594,00034,00572059400034,O,2012-12-01,NN,,,2024-03-22T15:40:57,true,2,,92,,,,BD,VAUBAN,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,2020-03-31,F,,,,,49.41A,NAFRev2,O,
005720602,00019,00572060200019,O,1957-01-01,NN,,,2024-03-30T00:02:50,false,4,,44,,,,ROUTE,DE DRUCAT,80100,ABBEVILLE,,,80001,,,,,800010630_B,617664.9212706592,7003172.831822833,,,,,,,,,,,,,,,1998-03-06,F,,,,,70.2C,NAF1993,N,
005720602,00027,00572060200027,O,1998-03-06,NN,,,2024-03-30T00:02:50,false,3,,3,,,,RUE,PAUL CEZANNE,75008,PARIS,,,75108,,,,,751087131_B,649311.489063471,6864022.9281267375,,,,,,,,,,,,,,,1999-03-22,F,,,,,70.2C,NAF1993,N,
005720602,00035,00572060200035,O,1999-03-22,NN,,,2024-03-30T00:02:50,false,3,TOUR VENDOME,204,,,,ROND-POINT,DU PONT DE SEVRES,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,920127233_B,643518.5637124425,6859009.818722271,,,,,,,,,,,,,,,2007-03-19,F,,,,,70.2C,NAFRev1,N,
005720602,00043,00572060200043,O,2007-03-19,NN,,,2025-12-05T20:27:36,true,2,14 A 16,14,,,,RUE,MARC BLOCH,92110,CLICHY,,,92024,,,,,920246121_B,649487.7305231433,6868172.036791488,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N,68.20H
005720610,00012,00572061000012,O,1957-01-01,01,2023,,2025-12-05T17:06:32,true,4,,44,,,,PLACE,DE LA LIBERATION,80100,ABBEVILLE,,,80001,,,,,800011140_B,616568.3009734864,7001493.547499654,,,,,,,,,,,,,,,2008-01-01,A,,,,,41.10A,NAFRev2,O,68.12Y
005720636,00025,00572063600025,O,,NN,,,2024-03-22T15:40:57,true,1,,500,,,,RUE,DE PARIS,80000,AMIENS,,,80021,,,,,,,,,,,,,,,,,,,,,,1990-01-18,F,,,,,74.1J,NAF1993,N,
005720644,00011,00572064400011,O,1957-01-01,01,2023,,2025-12-05T19:41:47,true,4,,4,,,,PLACE,DU GENERAL LECLERC,80120,RUE,,,80688,,,,,806880500_B,604957.846357147,7020247.424887141,,,,,,,,,,,,,,,2008-01-01,A,,,,,47.52A,NAFRev2,O,47.52G
005720651,00032,00572065100032,O,1985-06-28,NN,,,2024-03-30T15:19:43,false,4,,,,,,RUE,DU PDT ROBERT SCHUMAN,80100,ABBEVILLE,,,80001,,,,,800011773_B,618224.5209516314,7001389.394844057,,,,,,,,,,,,,,,2014-01-01,F,,,,,46.74A,NAFRev2,N,
005720651,00040,00572065100040,O,2014-01-01,NN,,,2025-12-06T00:15:18,true,2,,10,,,,RUE,GENERAL PLESSIER,69002,LYON,,,69382,,,,,693823150_B,841914.7963160803,6518501.539629127,,,,,,,,,,,,,,,2014-11-18,A,,,,,68.20B,NAFRev2,N,68.20H
005720685,00014,00572068500014,O,1957-01-01,NN,,1091ZZ,2025-12-05T22:15:58,true,4,,26,,,,RUE,DES PRES,80132,CAOURS,,,80171,,,,,801710190_B,619804.5451914241,7004462.271178845,,,,,,,,,,,,,,,2008-01-01,A,,,,,10.91Z,NAFRev2,N,10.91Y
005720701,00019,00572070100019,O,,NN,,,2024-03-30T18:32:29,true,1,,294,,,,ROUTE,DE ROUEN,80100,ABBEVILLE,,,80001,,,,,800011870_B,616109.7845411369,7000407.226000894,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N,
005720727,00014,00572072700014,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,,,80220,GAMACHES,,,80373,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,48.01,NAP,N,
005720750,00016,00572075000016,O,1957-01-01,NN,,,2025-12-05T22:01:01,true,5,,84,,,,CHAUSSEE,MARCADE,80100,ABBEVILLE,,,80001,,,,,800011240_B,616159.1735852056,7002056.625440109,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20A,NAFRev2,N,68.20G
005720784,00015,00572078400015,O,1900-01-01,NN,,,2025-12-05T23:54:01,true,4,,24,,,,RUE,JULES GUESDE,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,803080640_B,600091.5218070056,6996813.981375248,,,,,,,,,,,,,,,2008-01-01,A,,,,,25.99A,NAFRev2,O,25.99Y
005720784,00031,00572078400031,O,1993-04-01,22,2023,,2025-12-05T18:50:34,false,4,,,,,,,ZONE INDUSTRIELLE,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,25.72Z,NAFRev2,O,25.62Y
005720784,00049,00572078400049,O,1997-06-25,NN,,,2025-01-08T13:12:56,false,5,,,,,,RUE,DU CHEVALIER DE LA BARRE,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,803080240_B,600024.8931067424,6996735.09101647,,,,,,,,,,,,,,,2023-12-27,F,,,,,46.74A,NAFRev2,N,
005720784,00056,00572078400056,O,2000-09-01,NN,,,2024-03-30T15:13:18,false,4,,79,B,,,AVENUE,DU GENERAL LECLERC,93500,PANTIN,,,93055,,,,,930554145_B,656712.3931259181,6866820.420761291,,,,,,,,,,,,,,,2009-03-06,F,,,,,46.74A,NAFRev2,O,
005720784,00064,00572078400064,O,2000-10-23,NN,,,2024-03-30T14:58:24,false,4,,97,,,,RUE,DU CHATEAU D'EAU,80100,ABBEVILLE,,,80001,,,,,800010430_B,618102.3528452979,7001969.12155723,,,,,,,,,,,,,,,2002-12-25,F,,,,,28.6F,NAF1993,N,
005720784,00072,00572078400072,O,2005-11-01,NN,,,2024-03-30T14:58:24,false,4,ZI LES ESTROUBLANS,15,,,,AVENUE,DE LONDRES,13127,VITROLLES,,,13117,,,,,131172193_B,881373.9282725807,6261454.436047028,,,,,,,,,,,,,,,2011-03-31,F,,,,,46.19B,NAFRev2,O,
005720784,00080,00572078400080,O,2008-02-01,NN,,,2025-12-05T22:29:56,false,1,,2,,,,RUE,DE LA CAVEE DE VAUCHELLES,80100,ABBEVILLE,,,80001,,,,,800010332_C,,,,,,,,,,,,,,,,,2008-02-01,A,,,,,16.21Z,NAFRev2,N,16.27Y
005720784,00098,00572078400098,O,2008-11-28,NN,,,2024-03-30T14:58:24,false,1,,7,B,,,RUE,DES SARCELLES,80100,ABBEVILLE,,,80001,,,,,800012045_B,618584.408848009,7002030.311644291,,,,,,,,,,,,,,,2008-11-28,F,,,,,25.99A,NAFRev2,O,
005720784,00106,00572078400106,O,2008-12-28,12,2023,,2025-12-05T19:25:41,false,1,,52,,,,RUE,HENRI BARBUSSE,80210,FEUQUIERES-EN-VIMEU,,,80308,,,,,803080580_B,600182.7920821542,6997342.997874883,,,,,,,,,,,,,,,2008-12-28,A,,,,,25.99A,NAFRev2,O,25.99Y
005720784,00114,00572078400114,O,2008-11-28,NN,,,2024-03-30T14:58:24,false,2,,15,,,,RUE,SIBUET,75012,PARIS,,,75112,,,,,751128968_B,656127.1835166787,6860408.04994193,,,,,,,,,,,,,,,2014-03-31,F,,,,,25.72Z,NAFRev2,O,
005720784,00122,00572078400122,O,2009-02-16,NN,,,2024-03-30T14:58:24,false,2,,25,,,,,GRANDE RUE,80130,BETHENCOURT-SUR-MER,,,80096,,,,,800960240_B,592578.0254684852,6998721.960580799,,,,,,,,,,,,,,,2012-06-30,F,,,,,25.61Z,NAFRev2,O,
005720784,00130,00572078400130,O,2009-03-01,NN,,,2024-03-30T14:58:24,false,2,ZAC DES PETITS PONTS,73,,,,RUE,HENRI FARMAN,93290,TREMBLAY-EN-FRANCE,,,93073,,,,,930730718_B,668115.1837171761,6873986.458029023,,,,,,,,,,,,,,,2011-01-01,F,,,,,25.99A,NAFRev2,O,
005720784,00148,00572078400148,O,2011-01-01,NN,2023,,2025-12-06T04:56:10,false,1,ZA CHARLES DE GAULLE,1,,,,IMPASSE,NICEPHORE NIEPCE,93290,TREMBLAY-EN-FRANCE,,,93073,,,,,930730994_B,668682.9795973853,6874276.164866486,,,,,,,,,,,,,,,2011-01-01,A,,,,,25.99A,NAFRev2,O,25.99Y
005720784,00155,00572078400155,O,2012-10-01,12,2023,,2025-12-06T03:44:07,false,1,ZONE INDUSTRIELLE,7,,,,RUE,DES SARCELLES,80100,ABBEVILLE,,,80001,,,,,800012045_B,618519.0754179237,7001998.958368613,,,,,,,,,,,,,,,2012-10-01,A,,,,,25.99A,NAFRev2,O,25.99Y
005720784,00163,00572078400163,O,2021-12-23,11,2023,,2025-12-05T22:11:10,false,1,,13,,,,RUE,DES INDUSTRIES,77460,SOUPPES-SUR-LOING,,,77458,,,,,774580255_B,680763.9703337984,6786255.94501911,,,,,,,,,,,,,,,2021-12-23,A,,,,ETABLISSEMENTS DECAYEUX,25.99A,NAFRev2,O,25.99Y
005720826,00014,00572082600014,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,RUE,SAINT GILLES,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,88.02,NAP,N,
005720834,00018,00572083400018,O,,NN,,,2024-03-22T15:40:57,true,1,,,,,,RUE,DE LA TANNERIE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,88.02,NAP,N,
005740022,00016,00574002200016,O,,NN,,,2024-03-30T12:37:11,true,1,,2,,,,RUE,DU JEU DE PAUME,04000,DIGNE-LES-BAINS,,,04070,,,,,040700900_B,959086.1794201336,6337948.0581005225,,,,,,,,,,,,,,,1990-02-22,F,,,,,84.03,NAP,N,
005740063,00010,00574006300010,O,1957-01-01,NN,,,2024-03-30T14:28:49,true,3,,246,,,,AVENUE,PAUL ARENE,04200,SISTERON,,,04209,,,,,042091140_B,935226.6609470071,6348644.851805605,,,,,,,,,,,,,,,2004-04-26,F,,,,,55.4B,NAFRev1,N,
